,Name,Party,State,Bill:,Congress-Session:,Category
660,Arthur Ravenel Jr.,Republican Party,South Carolina,HJRes 350,101- 1,Cosponsor
661,Tim P. Johnson,Democratic Party,South Dakota,HJRes 350,101- 1,Cosponsor
662,John J. Duncan Jr.,Republican Party,Tennessee,HJRes 350,101- 1,Cosponsor
663,Marilyn Laird Lloyd,Democratic Party,Tennessee,HJRes 350,101- 1,Cosponsor
664,Barton Jennings Gordon,Democratic Party,Tennessee,HJRes 350,101- 1,Cosponsor
665,James Henry Quillen,Republican Party,Tennessee,HJRes 350,101- 1,Cosponsor
666,James Marvin Leath,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
667,Charles W. Stenholm,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
668,Lamar S. Smith,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
669,Larry Combest,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
670,William Sarpalius,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
671,Bill Archer,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
672,Thomas Dale DeLay,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
673,Charles Wilson,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
674,Solomon P. Ortiz,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
675,Gregory H. Laughlin,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
676,Ralph M. Hall,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
677,Albert Garza Bustamante,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
678,Richard K. Armey,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
679,Joe Linus Barton,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
680,Jack Milton Fields Jr.,Republican Party,Texas,HJRes 350,101- 1,Cosponsor
681,Preston M. Geren,Democratic Party,Texas,HJRes 350,101- 1,Cosponsor
682,James V. Hansen,Republican Party,Utah,HJRes 350,101- 1,Cosponsor
683,Frank R. Wolf,Republican Party,Virginia,HJRes 350,101- 1,Cosponsor
684,Lewis Franklin Payne Jr.,Democratic Party,Virginia,HJRes 350,101- 1,Cosponsor
685,Owen B. Pickett,Democratic Party,Virginia,HJRes 350,101- 1,Cosponsor
686,James R. Olin,Democratic Party,Virginia,HJRes 350,101- 1,Cosponsor
687,Norman Sisisky,Democratic Party,Virginia,HJRes 350,101- 1,Cosponsor
688,Herbert H. Bateman,Republican Party,Virginia,HJRes 350,101- 1,Cosponsor
689,Tom Bliley,Republican Party,Virginia,HJRes 350,101- 1,Cosponsor
690,Daniel French Slaughter Jr.,Republican Party,Virginia,HJRes 350,101- 1,Cosponsor
691,Stanford E. Parris,Republican Party,Virginia,HJRes 350,101- 1,Cosponsor
692,Nick J. Rahall II,Democratic Party,West Virginia,HJRes 350,101- 1,Cosponsor
693,Toby A. Roth,Republican Party,Wisconsin,HJRes 350,101- 1,Cosponsor
694,F. James Sensenbrenner Jr.,Republican Party,Wisconsin,HJRes 350,101- 1,Cosponsor
695,Steven Craig Gunderson,Republican Party,Wisconsin,HJRes 350,101- 1,Cosponsor
696,Michael R. McNulty,Democratic Party,New York,HJRes 39,105- 1,Primary
697,Madeleine Z. Bordallo,Democratic Party,Guam,HJRes 137,115- 2,Primary
698,Warren Davidson,Republican Party,Ohio,HJRes 34,116- 1,Primary
699,Mo Brooks,Republican Party,Alabama,HJRes 34,116- 1,Cosponsor
700,Ted S. Yoho,Republican Party,Florida,HJRes 34,116- 1,Cosponsor
701,Ted Budd,Republican Party,North Carolina,HJRes 34,116- 1,Cosponsor
702,Bob Gibbs,Republican Party,Ohio,HJRes 34,116- 1,Cosponsor
703,Steve Stivers,Republican Party,Ohio,HJRes 34,116- 1,Cosponsor
704,Michael R. Turner,Republican Party,Ohio,HJRes 34,116- 1,Cosponsor
705,Steve J. Chabot,Republican Party,Ohio,HJRes 34,116- 1,Cosponsor
706,Jim Jordan,Republican Party,Ohio,HJRes 34,116- 1,Cosponsor
707,Tom Cole,Republican Party,Oklahoma,HJRes 34,116- 1,Cosponsor
708,Scott DesJarlais,Republican Party,Tennessee,HJRes 34,116- 1,Cosponsor
709,Alex Mooney,Republican Party,West Virginia,HJRes 34,116- 1,Cosponsor
710,Barney Frank,Democratic Party,Massachusetts,HJRes 68,104- 1,Primary
711,Gerald D. Kleczka,Democratic Party,Wisconsin,HJRes 68,104- 1,Cosponsor
712,Peter Hoekstra,Republican Party,Michigan,HJRes 87,105- 1,Primary
713,Binger Hermann,Republican Party,Oregon,HRes 24,51- 1,Primary
714,George William Norris,Republican Party,Nebraska,SJRes 14,72- 1,Primary
715,Jesse Louis Jackson Jr.,Democratic Party,Illinois,HJRes 30,111- 1,Primary
716,Jesse Louis Jackson Jr.,Democratic Party,Illinois,HJRes 34,109- 1,Primary
