id,source_citation,source_group,title_or_description_from_source,date,congress,congressional_session,joint_resolution_chamber,joint_resolution_number,sponsor_name,sponsor_state_or_territory,committee_of_referral,text_of_amendment,ratified_yn,ratified_amendment,notes,constitute_topic1,constitute_topic2,constitute_topic3,constitute_topic4,constitute_topic5,constitute_topic6,constitute_topic7,constitute_topic8,constitute_topic9,year,life_title,abort_title,life_text,abort_text,life
11100,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1995-03-01,104,NA,NA,NA,"Oberstar, James L.",Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1995,TRUE,FALSE,NA,NA,TRUE
11112,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States to protect the right to life.,1995-05-23,104,NA,NA,NA,"Dornan, Robert K.",California,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1995,TRUE,FALSE,NA,NA,TRUE
11192,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1997-01-07,105,NA,NA,NA,"Emerson, Jo Ann",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1997,TRUE,FALSE,NA,NA,TRUE
11216,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1997-02-04,105,NA,NA,NA,"Oberstar, James L.",Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1997,TRUE,FALSE,NA,NA,TRUE
11283,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,A joint resolution proposing a constitutional amendment to protect human life.,1998-06-05,105,NA,NA,NA,"Smith, Bob",New Hampshire,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1998,TRUE,FALSE,NA,NA,TRUE
11288,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1999-01-06,106,NA,NA,NA,"Emerson, Jo Ann",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1999,TRUE,FALSE,NA,NA,TRUE
11308,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,1999-02-23,106,NA,NA,NA,"Oberstar, James L.",Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1999,TRUE,FALSE,NA,NA,TRUE
11358,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the constitution of the United States with respect to the right to life.,2001-02-07,107,NA,NA,NA,"Emerson, Jo Ann",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2001,TRUE,FALSE,NA,NA,TRUE
11365,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,2001-02-14,107,NA,NA,NA,"Oberstar, James L.",Minnesota,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2001,TRUE,FALSE,NA,NA,TRUE
11427,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,2003-01-07,108,NA,NA,NA,"Emerson, Jo Ann",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2003,TRUE,FALSE,NA,NA,TRUE
11502,"United States Congress. Congress.gov: Legislation. Washington, D.C.: U. S. Congress, undated. https://www.congress.gov",NARA,Proposing an amendment to the Constitution of the United States with respect to the right to life.,2005-01-04,109,NA,NA,NA,"Emerson, Jo Ann",Missouri,NA,NA,NA,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2005,TRUE,FALSE,NA,NA,TRUE
11938,"Republican Party Platforms, Republican Party Platform of 1976 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",1976-08-18,NA,NA,NA,NA,Republican Party Platform of 1976,NA,NA,We protest the Supreme Court's intrusion into the family structure through its denial of the parents' obligation and right to guide their minor children. The Republican Party favors a continuance of the public dialogue on abortion and supports the efforts of those who seek enactment of a constitutional amendment to restore protection of the right to life for unborn children.,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1976,TRUE,FALSE,TRUE,TRUE,TRUE
11941,"Republican Party Platforms, Republican Party Platform of 1980 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",1980-07-15,NA,NA,NA,NA,Republican Party Platform of 1980,NA,NA,While we recognize differing views on this question among Americans in general—and in our own Party—we affirm our support of a constitutional amendment to restore protection of the right to life for unborn children.,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1980,TRUE,FALSE,TRUE,FALSE,TRUE
11947,"Republican Party Platforms, Republican Party Platform of 1984 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",1984-08-20,NA,NA,NA,NA,Republican Party Platform of 1984,NA,NA,"The unborn child has a fundamental individual right to life which cannot be infringed. We therefore reaffirm our support for a human life amendment to the Constitution, and we endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children.",n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1984,TRUE,FALSE,TRUE,FALSE,TRUE
11949,"Republican Party Platforms, Republican Party Platform of 1988 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",1988-08-16,NA,NA,NA,NA,Republican Party Platform of 1988,NA,NA,"We believe the unborn child has a fundamental individual right to life which cannot be infringed. We therefore reaffirm our support for a human life amendment to the Constitution, and we endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children.",n,NA,"Around this time, the abortion-related amendment proposals shift from being labelled as “Prohibit abortion; right to life” or just “prohibit abortion” to exclusively “right-to-life”",life+,NA,NA,NA,NA,NA,NA,NA,NA,1988,TRUE,FALSE,TRUE,FALSE,TRUE
11952,"Republican Party Platforms, Republican Party Platform of 1992 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",1992-08-17,NA,NA,NA,NA,Republican Party Platform of 1992,NA,NA,"We believe the unborn child has a fundamental individual right to life which cannot be infringed. We therefore reaffirm our support for a human life amendment to the Constitution, and we endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children.",n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1992,TRUE,FALSE,TRUE,FALSE,TRUE
11956,"Republican Party Platforms, Republican Party Platform of 1996 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",1996-08-12,NA,NA,NA,NA,Republican Party Platform of 1996,NA,NA,The unborn child has a fundamental individual right to life which cannot be infringed. We support a human life amendment to the Constitution and we endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children.,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1996,TRUE,FALSE,TRUE,FALSE,TRUE
11962,"Republican Party Platforms, Republican Party Platform of 2000 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",2000-07-31,NA,NA,NA,NA,Republican Party Platform of 2000,NA,NA,We support a human life amendment to the Constitution and we endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2000,TRUE,FALSE,TRUE,FALSE,TRUE
11969,"Republican Party Platforms, Republican Party Platform of 2004 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",2004-08-30,NA,NA,NA,NA,Republican Party Platform of 2004,NA,NA,We support a human life amendment to the Constitution and we endorse legislation to make it clear that the Fourteenth Amendment's protections apply to unborn children.,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2004,TRUE,FALSE,TRUE,FALSE,TRUE
11971,"Republican Party Platforms, Republican Party Platform of 2008 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",2008-09-01,NA,NA,NA,NA,Republican Party Platform of 2008,NA,NA,"We support a human life amendment to the Constitution, and we endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children.",n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2008,TRUE,FALSE,TRUE,FALSE,TRUE
11974,"Republican Party Platforms, Republican Party Platform of 2012 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",2012-08-27,NA,NA,NA,NA,Republican Party Platform of 2012,NA,NA,We support a human life amendment to the Constitution and endorse legislation to make clear that the Fourteenth Amendment's protections apply to unborn children,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2012,TRUE,FALSE,TRUE,FALSE,TRUE
11976,"Republican Party Platforms, Republican Party Platform of 2016 Online by Gerhard Peters and John T. Woolley, The American Presidency Project",Party Platforms,"Creating a ""right to life"" amendment for unborn children",2016-07-18,NA,NA,NA,NA,Republican Party Platform of 2016,NA,NA,We support a human life amendment to the Constitution and legislation to make clear that the Fourteenth Amendment's protections apply to children before birth.,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,2016,TRUE,FALSE,TRUE,FALSE,TRUE
12041,NA,Presidential Papers,Right to life,1983-06-16,NA,NA,NA,NA,Ronald Reagan,NA,NA,"""The issue of abortion must be resolved by our democratic process. Once again I call on the Congress to make its voice heard against abortion on demand and to restore legal protections for the unborn whether by statute or constitutional amendment.""

",n,NA,"This is not the first instance in which Reagan endorsed an amendment pertaining to the right to life, but it seems to be the most explicit and significant among those listed in the Presidential Papers. Prior to and after this statement, he spoke in favor of a similar amendment multiple times.",life+,NA,NA,NA,NA,NA,NA,NA,NA,1983,TRUE,FALSE,FALSE,TRUE,TRUE
12058,"York, Frank, ""Public Opinion and Pro-Life Gains,"" Family Voice January/February 2000, 17.",Conservatism Periodicals Hathi Trust,Right to Life,2000-01-01,NA,NA,NA,NA,Dr. Wanda Franz,NA,NA,Human life amendment,n,NA,"National Right to Life Committe. No date given, so went with first possible one based on it being a january/february issue",life+,NA,NA,NA,NA,NA,NA,NA,NA,2000,TRUE,FALSE,TRUE,FALSE,TRUE
12112,"Johnson, Donald Bruce, National Party Platforms of 1980. Urbana: University of Illinois Press, 1982, 14.",Party Platforms,Right to Life,1979-12-10,NA,NA,NA,NA,American Party Platform,NA,NA,"We support the efforts of those who seek enactment of the human life constitutional amendment, which will specifically mandate every branch of governmnet to protext this right for every human being at every stage of its development.",n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1979,TRUE,FALSE,TRUE,FALSE,TRUE
12117,"Johnson, Donald Bruce, National Party Platforms of 1980. Urbana: University of Illinois Press, 1982, 99.",Party Platforms,Right to Life,1979-06-19,NA,NA,NA,NA,National Statesman Party Platform,NA,NA,Protect all human life from the moment of conception until the time of natural death.,n,NA,NA,life+,NA,NA,NA,NA,NA,NA,NA,NA,1979,TRUE,FALSE,TRUE,FALSE,TRUE
